lang_id,lang_name,tonal,resource,family,model,config,layers,trr,per_layer_r,wer,wer_delta,halluc_rate,halluc_n_high_cr,halluc_n_empty,mean_hyp_words,mean_ref_words,seq_len_final,n_samples,elapsed_s
cmn_hans_cn,Mandarin Chinese,True,High,Sino-Tibetan,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.1,0.013084,0.999566,-0.000217,0.0,0,0,1.12,34.85,1354,264,679.9
cmn_hans_cn,Mandarin Chinese,True,High,Sino-Tibetan,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.2,0.027508,0.999675,-0.000108,0.0,0,0,1.11,34.85,1204,264,676.7
cmn_hans_cn,Mandarin Chinese,True,High,Sino-Tibetan,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.3,0.043605,0.999675,-0.000108,0.0,0,0,1.09,34.85,1054,264,648.6
cmn_hans_cn,Mandarin Chinese,True,High,Sino-Tibetan,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.4,0.061857,0.999566,-0.000217,0.0,0,0,1.13,34.85,904,264,620.7
fr_fr,French,False,High,Romance,whisper-medium,baseline,[],0.0,0.0,0.088207,0.0,0.0,0,0,25.43,25.75,1500,264,465.5
fr_fr,French,False,High,Romance,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.05,0.006391,0.089044,0.000837,0.0,0,0,25.41,25.75,1428,264,476.4
fr_fr,French,False,High,Romance,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.1,0.013084,0.089323,0.001117,0.0,0,0,25.41,25.75,1354,264,669.4
fr_fr,French,False,High,Romance,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.2,0.027508,0.089184,0.000977,0.0,0,0,25.4,25.75,1204,264,707.6
fr_fr,French,False,High,Romance,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.3,0.043605,0.088904,0.000698,0.0,0,0,25.41,25.75,1054,264,718.1
fr_fr,French,False,High,Romance,whisper-medium,A,"[2, 5, 8, 11, 14, 17, 20, 23]",0.4,0.061857,0.089742,0.001535,0.0,0,0,25.41,25.75,904,264,696.5
